"Source","Source ID","Category","Name","Palette","Threadcount","Overview","Comment","Copyright","Update date"
"Weddslist","","Scottish Tartans Society","Buchanan, hunting","W#e0e0e0; T#806050; M#802040; K#000000; G#008000; A#5480b0; ","A/12 G24 K4 A12 K4 T24 K4 T24 K4 A12 K4 M24 W2 M24 K4 A12 K4 G/48","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Buglass","H#30a010; Y#f0c000; W#e0e0e0; T#806050; O#ff8500; I#003000; ","O/6 H2 O2 H28 T4 H4 T4 H8 T22 I50 Y4 I6 W/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Buie","M#802040; K#000000; ","M/8 K12 M/72","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Bundanoon","Y#f0c000; W#e0e0e0; R#c00000; G#008000; B#304080; ","B/34 R6 G110 B6 G8 B6 G8 Y6 W/10","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Burberry, Check","Z#906030; W#e0e0e0; R#c00000; K#000000; ","K/24 W24 K24 Z84 R/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Burnett","Y#f0c000; R#c00000; G#008000; B#304080; ","B/4 R64 G8 R12 G24 Y4 G24 R/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Burnett, of Leys","Y#f0c000; W#e0e0e0; R#c00000; G#008000; B#304080; ","R/120 B10 R10 W4 R10 G4 R10 Y/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Burnett, of Leys hunting","W#e0e0e0; T#806050; R#c00000; G#008000; B#304080; ","R/6 T16 G6 T16 W6 T16 B16 T/192","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Burns","Y#f0c000; R#c00000; G#008000; B#304080; ","R/6 G6 R6 G28 R6 G6 R6 B10 R36 Y4 R16 Y/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Burns Heritage Check","W#e0e0e0; K#000000; G#008000; D#401000; ","D/5 G4 D6 W8 G13 W12 K12 W12 K/12","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Business Air","O#8080d0; Y#f0c000; W#e0e0e0; J#000050; G#008000; ","O/8 Y4 O32 J30 G32 W6 G6 W/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","CALA Homes","Y#f0c000; T#806050; K#000000; J#000050; B#304080; ","Y/5 J24 K8 B18 Y6 T/3","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Cadence","X#004010; R#c00000; J#000050; ","J/102 X10 R30 X74 J34 R12 X/10","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Cairngorm","I#c0c0c0; O#505050; Y#f0c000; W#e0e0e0; ","O/4 W4 Y14 I28 O4 W/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Caithness","Z#906030; W#e0e0e0; T#806050; R#c00000; N#808080; D#401000; ","D/2 Z6 D4 W4 D6 Z10 D16 Z4 N16 R6 D4 N4 D4 R6 T/56","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Caledonia No 155","Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; A#5480b0; ","R/42 A18 K4 A4 K4 A18 K36 Y6 G42 R26 K6 R26 W4 R/26","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Caledonia No 3","O#300030; Y#f0c000; R#c00000; G#008000; A#5480b0; ","O/4 R26 A18 O18 Y4 G24 R26 A6 R/26","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Caledonia, Variant","Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; B#304080; A#5480b0; ","R/14 A6 K4 A4 K4 A6 K12 Y4 G14 R8 B4 R8 W4 R/10","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Caledonian","R#c00000; P#800080; G#008000; ","P/4 R16 G90 R16 P40 R/120","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Caledonian Brewery","O#8080d0; W#e0e0e0; R#c00000; I#003000; G#008000; ","G/4 R4 O4 R50 G20 I40 W/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Caledonian Society, Ancient","Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; B#304080; A#5480b0; ","R/80 G32 Y4 K16 A8 W2 B10 W/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","California","O#8080d0; Y#f0c000; R#c00000; K#000000; G#008000; B#304080; ","O/8 K2 B56 K32 G20 R4 G20 R8 G20 R4 G20 K2 Y/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Callaway","W#e0e0e0; R#c00000; N#808080; K#000000; ","R/4 K56 N10 W24 N28 R/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Callum, Scotch House","W#e0e0e0; T#806050; R#c00000; J#000050; A#5480b0; ","R/6 A32 J4 A4 J4 A6 J12 T40 W6 T4 W4 T/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Cameron","R#c00000; K#000000; G#008000; B#304080; ","B/14 R6 B18 R4 K20 G18 R6 G4 R4 G/14","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Cameron","Y#f0c000; R#c00000; G#008000; ","R/4 G12 R4 G12 R32 Y/2","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Cameron Erracht, dress","Y#f0c000; W#e0e0e0; R#c00000; K#000000; B#304080; ","W/4 R2 W4 R4 W18 K18 R2 B20 R4 K4 Y/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Cameron of Erracht","Y#f0c000; R#c00000; K#000000; G#008000; B#304080; ","G/16 R2 G2 R6 G32 K32 R2 B32 R6 B16 Y/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Cameron of Locheil","W#e0e0e0; R#c00000; G#008000; B#304080; ","B/8 R2 B2 R36 B20 R2 G2 R12 G20 R12 W2 R8 B/2","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Cameron of Locheil","W#e0e0e0; R#c00000; K#000000; G#008000; B#304080; ","K/6 R8 B4 R40 B40 R4 G4 R12 G20 R12 W4 R6 K/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Cameron of Lochiel","W#e0e0e0; R#c00000; G#008000; B#304080; ","R/8 B16 R4 B2 W2 B2 R12 G6 R/12","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Cameron, Ancient","Y#f0c000; R#c00000; G#008000; ","R/6 G16 R12 G16 R6 Y3 R/58","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Cameron, Black & Red (dress)","R#c00000; K#000000; ","K/4 R16 K4 R16 K52 R/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Cameron, Hose","W#e0e0e0; R#c00000; K#000000; G#008000; ","K/6 R48 G6 R6 W48 R6 K/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Cameron, Hose for E","O#d00000; W#e0e0e0; R#c00000; K#000000; ","O/6 R6 W46 R6 O6 R46 K4 R/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Cameron, hunting","Y#f0c000; T#806050; R#c00000; B#304080; ","T/30 R10 T60 B64 T8 Y/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Cameron, hunting","Y#f0c000; R#c00000; G#008000; B#304080; ","R/6 G20 R6 G28 B32 G6 Y/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Campbell","K#000000; G#008000; B#304080; ","B/4 K4 B4 K4 B4 K20 G24 K6 G24 K20 B22 K4 B/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Campbell","Y#f0c000; W#e0e0e0; K#000000; G#008000; B#304080; ","B/22 K6 B22 K22 G30 K4 W6 K4 G30 K22 W10 K10 W38 K4 W10 K4 W38 K10 W10 K22 G30 K4 Y6 K4 G30 K/22","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Campbell dress","Y#f0c000; W#e0e0e0; K#000000; G#008000; B#304080; ","B/20 K4 B4 K4 B20 K24 W6 G24 K18 W10 B12 W38 B4 W12 B4 W38 B12 W10 K18 G24 Y6 G24 K/24","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Campbell of Argyll","Y#f0c000; W#e0e0e0; K#000000; G#008000; B#304080; ","B/2 K2 B16 K16 G16 K2 Y4 K2 G16 K16 B2 K2 B2 K2 B16 K2 B2 K2 B2 K16 G16 K2 W4 K2 G16 K16 B16 K2 B/2","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Campbell of Argyll","Y#f0c000; W#e0e0e0; K#000000; G#008000; B#304080; ","B/2 K2 B2 K2 B16 K2 B2 K2 B2 K16 G16 K2 W4 K2 G16 K16 B16 K2 B2 K2 B16 K16 G16 K2 Y4 K2 G16 K/32","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Campbell of Breadalbane","Y#f0c000; K#000000; G#008000; B#304080; ","K/6 B18 K18 G18 Y4 G18 K/18","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Campbell of Breadalbane","Y#f0c000; K#000000; G#008000; B#304080; ","B/16 K2 B2 K2 B2 K16 Y2 G28 Y2 K16 B16 K2 B/2","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Campbell of Breadalbane","Y#f0c000; K#000000; G#008000; B#304080; ","B/52 K8 B8 K8 B8 K54 Y10 G94 Y10 K54 B50 K8 B/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Campbell of Cawdor","R#c00000; K#000000; G#008000; B#304080; A#5480b0; ","A/4 K2 G16 K16 B16 K2 R/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Campbell of Cawdor, dress","W#e0e0e0; R#c00000; K#000000; G#008000; B#304080; ","B/20 K20 G20 K2 B4 K2 G20 K20 W4 B4 W48 B4 W4 B4 W48 B4 W4 K20 G20 K2 B4 K2 G20 K20 B20 K4 R6 K4 B20 K20 W4 B4 W48 B4 W4 B/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Campbell of Glenlyon","K#000000; G#008000; B#304080; ","B/4 K2 B14 K12 G/14","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Campbell of Loch Neil, dress","Y#f0c000; W#e0e0e0; K#000000; G#008000; B#304080; ","B/12 K2 B6 K2 B12 K12 G14 K2 W4 K2 G14 K10 W6 B6 W18 B3 W4 B3 W18 B6 W6 K10 G14 K2 Y4 K2 G14 K/20","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Campbell of Lochawe","K#000000; G#008000; B#304080; ","K/4 B22 K52 G22 K/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Campbell of Loudoun, Plaid","R#c00000; G#008000; B#304080; ","B/2 R8 B10 R20 G20 R28 G8 R6 B2 R2 B2 R6 B28 R36 B2 R2 B6 R2 B2 R6 B18 R6 B2 R2 B/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Campbell, 42nd dress","W#e0e0e0; K#000000; G#008000; B#304080; ","W/6 K4 W30 B6 W6 K14 G16 K4 G16 K14 B16 K2 B/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Campbell, Brown","Y#f0c000; W#e0e0e0; T#806050; K#000000; G#008000; B#304080; ","W/18 K2 T62 G60 B72 G6 B6 G6 B72 G60 T62 K2 Y/18","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Campbell, Brown","Y#f0c000; W#e0e0e0; U#703000; K#000000; J#000050; G#008000; ","W/18 K2 U62 G60 J72 G6 J6 G6 J72 G60 U62 K2 Y/18","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Campbell, Forty Second","W#e0e0e0; K#000000; G#008000; B#304080; ","W/4 B4 W28 B2 W6 B2 W28 B4 W4 K16 G22 K4 G22 K16 B20 K4 B4 K4 B20 K/16","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Campbell, Marquis of Lorne","Y#f0c000; W#e0e0e0; R#c00000; P#800080; K#000000; G#008000; ","P/6 K6 G4 K22 G3 K3 G32 Y3 G3 W3 G3 R3 G32 K3 G3 K22 G4 K/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Campbell, New Louden","I#8080d0; O#800070; Z#906030; W#e0e0e0; R#c00000; K#000000; J#000050; G#008000; ","Z/18 W4 O4 Z4 R10 K4 R10 Z4 O4 W4 G24 W4 Z10 J4 I4 Z10 W4 R/50","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Campbell, Red","R#c00000; K#000000; ","R/4 K44 R48 K2 R/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Campbell, Red","W#e0e0e0; R#c00000; K#000000; G#008000; B#304080; ","R/6 K2 G42 K38 B38 K6 B6 K6 B38 K38 G42 K2 W/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Campbell, Simpson","K#000000; G#008000; ","G/44 K6 G6 G32 G12 K/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Campbell, Sir Walter Scott","P#800080; K#000000; G#008000; B#304080; ","K/4 P14 K18 B4 G16 K/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Campbell, The White Stripe","W#e0e0e0; K#000000; G#008000; B#304080; ","B/4 K4 B24 K22 G24 W/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Campbell, dress","O#8080d0; Y#f0c000; W#e0e0e0; K#000000; G#008000; B#304080; ","B/20 K4 B4 K4 B20 K24 G24 W6 G24 K18 W10 O12 W38 O4 W12 O4 W38 O12 W10 K18 G24 Y6 G24 K/24","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Campbell, dress","Y#f0c000; W#e0e0e0; K#000000; G#008000; B#304080; ","W/4 K1 W8 K3 W4 K4 G6 W1 G6 K4 B4 K1 B2 K1 B4 K4 G6 Y1 G6 K4 W4 B3 W8 B/1","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Campbell, hunting","Y#f0c000; W#e0e0e0; U#703000; R#c00000; N#808080; K#000000; B#304080; ","B/8 K2 W4 K6 Y2 N24 U2 K24 U24 R/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Campbell, the 42nd","K#000000; G#008000; B#304080; ","B/6 K6 B18 K18 G22 K/5","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Canadian Caledonian","Y#f0c000; W#e0e0e0; R#c00000; G#008000; B#304080; ","B/6 G32 Y2 R2 W2 R12 G6 R2 G6 W/2","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Canadian Caledonian, hunting","Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; B#304080; ","B/6 K2 G26 Y2 R2 W2 R12 G6 R2 G6 W/2","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Canadian Centennial","Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; B#304080; ","R/6 W12 R4 G64 B72 K4 B8 Y/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Canadian Fancy","T#806050; G#008000; A#5480b0; ","A/6 G24 A24 G12 T50 G/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Cape Breton","Y#f0c000; N#808080; K#000000; G#008000; ","Y/10 K10 G34 K12 N48 K12 Y/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Caribou","H#30a010; I#90d0f0; O#600030; W#e0e0e0; N#808080; K#000000; B#304080; ","W/4 O16 K4 I12 K4 N16 B4 N16 K4 I12 K4 H16 I4 H16 K4 I12 K4 O16 W/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Carlisle","Y#f0c000; R#c00000; K#000000; A#5480b0; ","A/132 Y60 K12 Y24 R12 Y24 A/132","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Carlisle, Ancient","Y#f0c000; R#c00000; A#5480b0; ","A/44 Y8 R4 Y8 R/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Carlow","O#006030; M#802040; K#000000; ","M/40 O4 M4 O4 M4 O16 K48 O4 K/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Carmichael","Y#f0c000; R#c00000; K#000000; G#008000; B#304080; ","K/6 G72 B56 R4 B4 Y/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Carnegie","R#c00000; K#000000; G#008000; B#304080; ","K/7 R9 G17 R11 G17 B50 G17 R/33","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Carnegie","Y#f0c000; R#c00000; K#000000; G#008000; B#304080; ","B/6 R2 B2 R4 B12 R2 K12 G12 R4 G2 R2 G4 Y/2","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Carnegie","Y#f0c000; W#e0e0e0; R#c00000; K#000000; B#304080; ","B/20 R4 B4 R8 B24 R4 K28 W26 R8 W4 R4 W8 R2 Y/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Carnegie, dress","Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; ","W/16 R4 W4 R12 W26 R4 K26 G26 R12 G4 R4 G8 Y/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Carolina","Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; A#5480b0; ","R/64 A28 K32 Y6 K8 W8 K8 R2 G56 R26 K8 R8 W/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Carolyn, Melieres","Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; ","K/4 R12 G16 R6 G6 R32 W16 Y4 W4 Y/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Carrick","R#c00000; P#800080; G#008000; B#304080; ","R/56 B24 R6 G40 P2 G4 P2 G4 R/14","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Carrick, hunting","Y#f0c000; P#800080; K#000000; G#008000; B#304080; ","G/26 P2 G2 P2 G6 B10 K8 Y/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Cascade Summers, (The Resort at the Mountain)","H#006030; I#d03030; O#30a010; W#e0e0e0; K#000000; B#304080; A#5480b0; ","B/6 O28 I6 H12 B6 K20 W4 K20 B6 I22 A28 K/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Casely","I#607030; R#c00000; K#000000; G#008000; B#304080; ","R/16 G44 K44 G8 B44 I/12","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Catalan","Y#f0c000; W#e0e0e0; R#c00000; G#008000; B#304080; ","B/3 Y3 G3 Y62 R9 Y9 R9 Y9 R9 Y9 R9 Y62 W3 Y/3","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Cavalier, Green..","Y#f0c000; W#e0e0e0; R#c00000; N#808080; K#000000; ","N/90 K20 Y4 K4 W4 K4 R20 N10 K2 N10 W/2","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Cavalry, 7th..","O#c0a0e0; Y#f0c000; W#e0e0e0; R#c00000; J#000050; G#008000; ","J/48 W4 G3 Y2 W2 Y2 G3 W2 R8 W4 J5 O3 G2 O3 J5 W4 R/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Cavan","T#806050; R#c00000; K#000000; G#008000; D#401000; ","K/6 R18 K10 D18 T6 D18 K10 G48 K4 T/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Celtic F.C.","Z#906030; Y#f0c000; W#e0e0e0; K#000000; I#003000; G#008000; ","I/12 G6 I48 K4 I8 K32 Z10 I4 W8 I4 G42 I4 K4 Y/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Celtic F.C.","O#30a010; Y#f0c000; W#e0e0e0; K#000000; G#008000; ","W/2 O20 G2 K4 G4 K2 G60 O2 K2 Y/2","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Cetoloni","O#c00020; I#604000; V#908000; B#304080; ","B/4 I22 V4 I22 O44 B/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Chattahoochee","X#004010; W#e0e0e0; V#908000; S#c00020; Q#000030; K#000000; B#304080; ","W/6 S6 K6 S22 B16 Q16 X8 Q6 X6 Q6 X30 V/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Chattan","Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; ","R/22 K2 W2 G8 W2 Y2 R2 K2 R2 Y2 W2 G8 W2 K2 R2 Y/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Chattan","Y#f0c000; W#e0e0e0; R#c00000; N#808080; K#000000; G#008000; ","W/4 R100 K6 W4 G60 W6 Y12 R10 K4 R10 Y12 W6 N56 K14 R16 Y20 W/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Chattan","Z#906030; Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; A#5480b0; ","R/72 K4 W2 G36 W2 Z4 Y4 R6 K2 R6 Y4 Z4 W2 A36 K10 R8 Y10 Z4 W/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Chattan, Chief","Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; A#5480b0; ","W/2 R60 K8 W2 G32 W4 Y7 R7 K2 R7 Y7 W4 A32 K8 R8 Y12 W/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Cheape","K#000000; G#008000; B#304080; A#5480b0; ","B/12 K2 B2 K2 B2 K12 G12 A4 G12 K12 B12 K2 B/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Chicago, University of..","O#800030; W#e0e0e0; R#c00000; K#000000; ","O/60 K16 O4 K4 O6 K4 O16 R30 O16 K4 O6 K4 O4 K16 O60 W/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Childers","O#30a010; R#c00000; K#000000; G#008000; ","R/12 K16 G56 K16 O34 K/176","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Chisholm","W#e0e0e0; R#c00000; K#000000; G#008000; B#304080; ","R/2 G24 K2 G4 K2 G4 B12 R48 W2 R/12","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Chisholm hunting","W#e0e0e0; T#806050; R#c00000; G#008000; B#304080; ","R/2 G24 B2 G4 B2 G4 B12 T48 W2 T/12","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Chisholm of Strathglass","W#e0e0e0; R#c00000; G#008000; B#304080; ","R/8 G24 B6 G6 B6 G6 B12 R72 W4 R/14","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Chisholm, The","W#e0e0e0; R#c00000; G#008000; B#304080; ","R/2 G24 B2 G4 B2 G4 B12 R48 W2 R/12","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Chisholm, The","W#e0e0e0; R#c00000; G#008000; B#304080; ","B/2 R6 G16 R6 B4 W2 B4 R/24","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Chisholm, The","W#e0e0e0; R#c00000; G#008000; B#304080; ","R/8 G42 B6 R8 B6 G6 B12 R74 W4 R/24","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Chisholm, hunting","W#e0e0e0; G#008000; C#900030; B#304080; ","C/6 G32 B4 G6 B4 G6 B14 C64 W4 C/14","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Christie","Y#f0c000; W#e0e0e0; R#c00000; K#000000; G#008000; B#304080; ","R/32 B8 K4 B12 K16 Y4 K4 W4 K4 G32 R24 W4 R/24","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Cian (Carroll), Clan","H#d08010; I#800070; O#a08060; Q#000030; B#304080; A#5480b0; ","B/32 Q2 A2 B20 Q8 O16 I8 B14 A2 Q2 H/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Citadel, Military Academy","Y#f0c000; W#e0e0e0; R#c00000; K#000000; J#000050; B#304080; ","R/6 K4 B36 J22 W6 J4 W4 J10 W4 J4 W6 J22 B36 K4 Y/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","City of Edinburgh","I#c0c0c0; O#800000; W#e0e0e0; K#000000; ","O/6 K30 O12 I20 K6 W6 K6 W6 K6 I/20","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","City of Guelph","O#600030; V#908000; Q#000030; G#008000; B#304080; ","G/56 Q8 G10 O8 G10 Q38 B38 V/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Clan MacLeod Society of Scotland, Centenary","O#30a010; Y#f0c000; R#c00000; Q#000030; K#000000; I#003000; ","I/6 O6 R44 K10 Q44 Y/4","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Clanedin","Y#f0c000; W#e0e0e0; T#806050; R#c00000; K#000000; B#304080; ","R/6 K16 W4 K6 W4 K4 W12 B6 W12 K4 W4 T6 W4 T8 Y4 T20 W/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Clare","O#30a010; Y#f0c000; M#802040; J#000050; G#008000; ","M/6 J28 O28 J4 M28 J4 M28 J4 G28 J4 Y/6","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Clark","K#000000; B#304080; A#5480b0; ","A/8 B20 A8 B14 A8 K30 A8 K30 B28 A8 K/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Clark","W#e0e0e0; K#000000; B#304080; ","K/8 W8 B38 K38 W8 K38 W8 B14 W8 B22 W/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Clark","W#e0e0e0; K#000000; B#304080; ","B/8 W8 B38 K38 W8 K38 W8 B14 W8 B22 W/8","","","","2016/10/31 08:48:48"
"Weddslist","","Scottish Tartans Society","Cleland","W#e0e0e0; R#c00000; K#000000; G#008000; B#304080; ","K/4 B72 G24 W6 R/4","","","","2016/10/31 08:48:48"
