"Source","Source ID","Category","Name","Palette","Threadcount","Overview","Comment","Copyright","Update date"
"House of Tartan","915","Trade","Glen Boig Trade Tartan","T#604000 BROWN; DT#441800 DARK BROWN; OG#5c6428 OLIVE GREEN; ","OG/74 T18 OG6 DT18 T/6","Tartan Number: 915. Earliest known date: Modern","Many new designs have been given district names to promote their Scottish connections. However, these names should not be confused with the District tartans which have earned their title through 'use and wont' and not a little history.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:44:39"
"House of Tartan","917","Clan","MacKinnon Hunting Clan Tartan","T#604000 BROWN; G#006818 GREEN; R#c80000 RED; W#e0e0e0 WHITE; ","G/2 T16 G16 R2 G16 T16 W/2","Tartan Number: 917. Earliest known date: 1960","The modern hunting MacKinnon is based on the sett published in the Vestiarium Scoticum in 1842. The change is simply from red in the V.S. to brown in the modern version. The result was registered with Lord Lyon in 1960.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:44:39"
"House of Tartan","918","District","Prince Edward Island District Tartan","T#604000 BROWN; SCR#a00048 CRIMSON; G#006818 GREEN; W#e0e0e0 WHITE; Y#e8c000 YELLOW; ","G/32 T2 G4 T2 G4 T24 SCR24 T2 Y4 T2 SCR24 T24 G24 T2 W/4","Tartan Number: 918. Earliest known date: 1964","The warmth and glow of the fertile soil, The green field and tree, The yellow and the brown of Autumn, The white of surf or a summer snow, Rust, green, yellow and white, Yes! That's our Island Tartan.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:44:39"
"House of Tartan","920","Corporate","Nickel Lodge Centennial Corporate Tartan","B#2c2c80 BLUE; T#604000 BROWN; G#006818 GREEN; N#888888 GREY; W#e0e0e0 WHITE; Y#e8c000 YELLOW; ","G/12 T2 W8 B12 N4 Y2 N4 Y2 N/36","Tartan Number: 920. Earliest known date: 1988","1989","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:44:40"
"House of Tartan","921","Trade","MacKinnon Dress Trade Tartan","G#006818 GREEN; R#c80000 RED; UT#480800 UMBER; W#e0e0e0 WHITE; ","G/36 UT28 W28 R/4","Tartan Number: 921. Earliest known date: 1970-80","Canada.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:44:40"
"House of Tartan","922","Family","Tooth Family Tartan","K#101010 BLACK; B#2c2c80 BLUE; G#006818 GREEN; R#c80000 RED; W#e0e0e0 WHITE; Y#e8c000 YELLOW; ","G/4 W8 B38 K28 G50 R4 Y2 G/10","Tartan Number: 922. Earliest known date: 1980","STS collection.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:44:40"
"House of Tartan","923","Clan","MacInnes Dress Clan Tartan","K#101010 BLACK; B#2c2c80 BLUE; G#006818 GREEN; R#c80000 RED; W#e0e0e0 WHITE; ","G/8 W48 G6 K6 G6 K6 G48 K8 W8 K8 B48 G16 R/8","Tartan Number: 923. Earliest known date: pre 2003","This sample comes from the MacGregor-Hastie collection which forms the basis of the cloth archive of the Scottish Tartans Society. Some of the samples, including this one, were unmarked. One can assume that the sample dates between 1930 and 1950.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:44:40"
"House of Tartan","925","Clan","MacBean (2) Clan Tartan","A#5c8ca8 AZURE; K#101010 BLACK; B#2c2c80 BLUE; DB#202060 DARK BLUE; DR#880000 DARK RED; G#006818 GREEN; DR#901c38 MARROON; R#c80000 RED; W#e0e0e0 WHITE; ","G/12 W4 DR6 R6 DR6 G4 DR6 R6 DR6 W4 K4 G18 K4 W4 DB4 B4 A4 W4 A4 B4 DB4 W4 R/64","Tartan Number: 925. Earliest known date: c.1815","The MacBains are closely associated with Mackintosh and this is apparent in the design of the tartan. Another version, recorded by Lord Lyon under the name MacBain, shows a minor variation on the earlier MacBean sett attributed to McIan (1847).","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:44:40"
"House of Tartan","926","Clan","MacKellar Dress Clan Tartan","A#5c8ca8 AZURE; K#101010 BLACK; T#604000 BROWN; G#006818 GREEN; W#e0e0e0 WHITE; Y#e8c000 YELLOW; ","G/6 W52 A4 K26 T10 W4 T6 Y8 T6 W4 T/54","Tartan Number: 926. Earliest known date: 1976","As worn by Kenneth? - D.C.S.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:44:40"
"House of Tartan","929","District","Menteith District Tartan","K#101010 BLACK; B#2c2c80 BLUE; G#006818 GREEN; W#e0e0e0 WHITE; ","G/18 W2 G12 K14 B14 K/2","Tartan Number: 929. Earliest known date: Mid 19th century","Menteith lies in the upper reaches of the River Forth. The tartan is similar to the Graham of Mentieth sett recorded by Logan in 1831. The proportions of colours are quite distinct, however, and the azure stipe in the family tartan is replaced by white in the district. The Menteith district tartan was rescued from oblivion in 1941 by Graeme Menteith who wrote to MacGregor-Hastie about it. (STS archives)","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:44:41"
"House of Tartan","930","Clan","Sutherland Old Clan Tartan","K#101010 BLACK; B#2c2c80 BLUE; G#006818 GREEN; R#c80000 RED; W#e0e0e0 WHITE; ","G/12 W4 G48 K24 B6 K4 B4 K4 B24 R2 B2 R/6","Tartan Number: 930. Earliest known date: 1842 (1618)","The earlier date refers to a letter from Gordon Earl of Sutherland instructing Murray of Dulrossie to 'remove the red and white lines from the plaids of the men so as to bring their dress into harmony with that of the other Septs.' This sett is also recorded by Smibert in 1850. Smiberts work lends greater authority to the accuracy of the tartan. Worn by the City of Nunawading Highland pipe band (Australia) (Strathallan 1994)","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:44:41"
"House of Tartan","931","Family","Lumsden Short version Family Tartan","B#2c2c80 BLUE; G#006818 GREEN; R#c80000 RED; W#e0e0e0 WHITE; Y#e8c000 YELLOW; ","G/12 W2 G12 R6 G6 Y2 G6 R6 G8 R6 G10 R18 G4 R8 G4 R18 W2 R8 B22 R4 B22 R8 W2 R18 B2 R2 B4 R2 B2 R/18","Tartan Number: 931. Earliest known date: 0","One of a set of three similar designs for Laurie, Lawrie and Lowry.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:44:41"
"House of Tartan","932","Family","Seton Family Tartan","K#101010 BLACK; B#2c2c80 BLUE; G#006818 GREEN; R#c80000 RED; W#e0e0e0 WHITE; ","G/12 W2 G24 R8 B8 R4 K8 R64 G2 R/4","Tartan Number: 932. Earliest known date: 1842","Ref: Innes No 102. The Setons had early links with the House of Gordon.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:44:41"
"House of Tartan","933","Clan","Morrison Old Clan Tartan","K#101010 BLACK; G#006818 GREEN; R#c80000 RED; W#e0e0e0 WHITE; ","R/6 G4 R24 K4 R6 K4 R12 G12 W3 G/6","Tartan Number: 933. Earliest known date: 1745","This sett is very similar to the single green stripe version recorded by Lord Lyon in 1968. The date given by MacKinlay is 1745 whereas Lord Lyon gives 1747. Both setts are clearly based on the same pattern which was found in an old Morrison family bible during demolition work on a Black House in Lewis in 1935. [50%]","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:44:41"
"House of Tartan","934","Clan","Gillies Blue Dress Clan Tartan","A#5c8ca8 AZURE; K#101010 BLACK; G#006818 GREEN; R#c80000 RED; W#e0e0e0 WHITE; Y#e8c000 YELLOW; ","G/4 W8 G4 W56 K26 A20 Y10 A32 K4 R/14","Tartan Number: 934. Earliest known date: pre 2003","A name associated with Badenoch and the Hebrides. It means 'servant of Jesus'.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:44:41"
"House of Tartan","935","District","Lennox District Tartan","DR#880000 DARK RED; G#006818 GREEN; R#c80000 RED; W#e0e0e0 WHITE; ","G/4 W2 G20 DR4 R20 DR2 R/4","Tartan Number: 935. Earliest known date: pre 1600","Families with the surname 'Lennox' are usually considered related to Clans Stewart or MacFarlane. Some of this surname also choose to wear the distinctive and ancient 'Lennox' tartan. D W Stewart reproduced the sett from a 'lost' portrait of the Countess of Lennox dating from the 16th century.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:44:41"
"House of Tartan","936","Artifact","Stirling Weavers Guild Artifact Tartan","B#2c2c80 BLUE; G#006818 GREEN; R#c80000 RED; W#e0e0e0 WHITE; Y#e8c000 YELLOW; ","G/10 W10 G10 R98 B4 Y4 R10 B20 R10 Y4 B4 R10 G92 R10 B4 Y4 R/92","Tartan Number: 936. Earliest known date: 1820","Similar to King George IV tartan - See Wilson letters.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:44:42"
"House of Tartan","938","Family","Seton Hunting Family Tartan","T#604000 BROWN; G#006818 GREEN; R#c80000 RED; W#e0e0e0 WHITE; ","G/12 W2 G24 T8 R8 T4 R8 T64 G2 T/4","Tartan Number: 938. Earliest known date: pre 1930","Based on Vestiarium Scoticum - D.C.S. James Cant was a noted authority on tartans around 1930.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:44:42"
"House of Tartan","939","Clan","MacKellar Clan Tartan","A#5c8ca8 AZURE; K#101010 BLACK; B#2c2c80 BLUE; G#006818 GREEN; W#e0e0e0 WHITE; Y#e8c000 YELLOW; ","G/64 W4 G4 Y6 G4 W4 G4 K32 A4 B32 W/6","Tartan Number: 939. Earliest known date: pre 2003","As worn by Kenneth? - D.C.S.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:44:42"
"House of Tartan","941","Clan","Erskine Green Clan Tartan","G#006818 GREEN; W#e0e0e0 WHITE; ","G/12 W4 G58 W58 G4 W/12","Tartan Number: 941. Earliest known date: pre 2003","A sample of this tartan was recorded by the Scottish Tartans Society during the period 1970 to 1990.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:44:42"
"House of Tartan","942","Family","Prince George Royal Family Tartan","G#006818 GREEN; R#c80000 RED; W#e0e0e0 WHITE; ","G/12 W8 G6 W8 G4 W14 G4 W4 G10 R30 W/4","Tartan Number: 942. Earliest known date: pre 2003","The warmth and glow of the fertile soil, The green field and tree, The yellow and the brown of Autumn, The white of surf or a summer snow, Rust, green, yellow and white, Yes! That's our Island Tartan.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:44:42"
"House of Tartan","943","Fancy","Loch Rannoch Fancy Tartan","K#101010 BLACK; G#006818 GREEN; W#e0e0e0 WHITE; ","G/37 W9 G3 K9 W/3","Tartan Number: 943. Earliest known date: 1975","Nothing","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:44:42"
"House of Tartan","944","Corporate","Greylock Corporate Tartan","K#101010 BLACK; B#2c2c80 BLUE; G#006818 GREEN; R#c80000 RED; W#e0e0e0 WHITE; Y#e8c000 YELLOW; ","G/20 W4 G20 K6 B24 R6 B24 G30 W4 B6 K4 G6 Y/6","Tartan Number: 944. Earliest known date: 1987",".","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:44:43"
"House of Tartan","945","Fancy","St Patrick Trade or Fancy Tartan","G#006818 GREEN; W#e0e0e0 WHITE; Y#e8c000 YELLOW; ","G/8 W26 G6 W8 G6 W6 G80 W6 G4 Y/8","Tartan Number: 945. Earliest known date: 1977","An alternative source gives this sett as having been produced by Thomas Gordon of Glasgow around 1973. There is (c.1982) a pipe band in New York that wears this tartan.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:44:43"
"House of Tartan","946","Family","Nisbett Rose Dress Family Tartan","K#101010 BLACK; G#006818 GREEN; R#c80000 RED; W#e0e0e0 WHITE; CLR#e87878 CORAL; LR#d05054 ; ","G4 W16 K16 R40 W3 R6 W3 LR40 K16 W16 // G4 W16 K16 CLR40 W3 CLR6 W3 CLR40 K16 W16","Tartan Number: 946. Earliest known date: 1981","This is the sett that appears in the Vestiarium Scoticum as Mackintosh. There is no connection between the names, historically, to explain the position and it is interesting to note the similarity with the Dunbar tartan which also originates in the Vestiarium. The Nisbets came from the old barony of Nisbet in the parish of Edrom, Berwickshire, as early as 1160.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:44:43"
"House of Tartan","947","Artifact","MacFarlane Red Artifact Tartan","K#101010 BLACK; B#2c2c80 BLUE; G#006818 GREEN; R#c80000 RED; W#e0e0e0 WHITE; ","G/6 W10 R14 K14 B41 G7 W4 R9 K3 R9 W4 G16 K8 R/103","Tartan Number: 947. Earliest known date: 1822","The threadcount is taken from a silk, satin-weave sash, (1822) in the collection of the Scottish Tartans Museum in Comrie, Perthshire. (Reproduced at 50% actual count.) The sett varies slightly from the one registered with Lord Lyon but is often the manufacturers choice. MacFarlanes, 'sons of Parlan', were proscribed and their lands forfeited, in the same way as the MacGregors. Many emigrated and some changed their name: Bartholomew is a Southern form of the name. The chiefship is vacant.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:44:43"
"House of Tartan","951","Clan","MacBain Clan Tartan","A#5c8ca8 AZURE; K#101010 BLACK; SCR#a00048 CRIMSON; G#006818 GREEN; R#c80000 RED; W#e0e0e0 WHITE; ","G/20 W4 R10 SCR10 G4 SCR10 R10 W4 K4 G24 K4 W4 A10 K4 W4 K4 A10 W4 R/120","Tartan Number: 951. Earliest known date: 1960 (1847)","MacBains, MacBeans, and MacVeans are all forms of the same name possibly from the same origin as the early Scottish King, Donald Ban. The principle family is MacBean of Kinchyle from the northern end of Loch Ness. The MacBains are closely associated with Mackintosh and this is apparent in the design of the tartan. This version, recorded by Lord Lyon under the name MacBain, shows a minor variation on the earlier MacBean sett attributed to McIan (1847).","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:44:43"
"House of Tartan","952","Clan","MacBean Clan Tartan","K#101010 BLACK; B#2c2c80 BLUE; G#006818 GREEN; DR#901c38 MARROON; R#c80000 RED; W#e0e0e0 WHITE; ","G/14 W4 R8 DR8 G4 DR8 R8 W4 K4 G20 K4 W4 K4 B4 W4 B4 K8 W4 R/114","Tartan Number: 952. Earliest known date: pre 1963","The MacBains are closely associated with Mackintosh and this is apparent in the design of the tartan. A slightly different version is recorded by Lord Lyon (P.R.A. 43/108 - 8th March 1960) under the name MacBain. This version is available from the House of Edgar Old and Rare range.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:44:43"
"House of Tartan","954","Corporate","Dunbog Primary School Corporate Tartan","B#2c2c80 BLUE; DB#202060 DARK BLUE; G#006818 GREEN; R#c80000 RED; Y#e8c000 YELLOW; ","G/4 Y4 DB32 G10 B6 R/24","Tartan Number: 954. Earliest known date: 1985","C. Armstrong is a pupil at the school.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:44:43"
"House of Tartan","955","Portrait","Gordon of Abergeldie (Red..) Portrait Tartan","K#101010 BLACK; G#006818 GREEN; LP#b468ac MAUVE; XR#c80000 RED; W#e0e0e0 WHITE; DY#e8c000 YELLOW; ","G/36 DY2 LP12 K2 W2 XR/40","Tartan Number: 955. Earliest known date: 1723","This sett was reconstructed from a scarf in a painting of Rachael Gordon, hanging in Abergeldie Castle, painted by Alexander in 1723. The count and colour desciption was taken by the Lord Lyon in 1953.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:44:43"
"House of Tartan","956","District","Ontario Northern Canadian District Tartan","B#2c2c80 BLUE; T#604000 BROWN; G#006818 GREEN; N#888888 GREY; W#e0e0e0 WHITE; Y#e8c000 YELLOW; ","G/14 Y8 B4 W24 B4 N10 T/34","Tartan Number: 956. Earliest known date: 1967","The six colours represent the nickel bearing rocks (grey), the snow (white), the sky and the lakes (blue), gold, the forests and fields (green), and the Indian Nation (red brown).","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:44:43"
"House of Tartan","957","Artifact","Hebrides Inner.. Artifact Tartan","A#5c8ca8 AZURE; K#101010 BLACK; B#2c2c80 BLUE; G#006818 GREEN; LG#289c18 LIGHT GREEN; R#c80000 RED; W#e0e0e0 WHITE; Y#e8c000 YELLOW; ","LG/6 Y2 B4 K6 Y2 LG8 G10 B16 Y2 K4 G6 Y2 G6 K4 Y2 B44 Y2 B8 R8 Y2 R8 B8 Y2 B44 Y2 K4 G6 Y2 G6 K4 Y2 R28 A12 W/2","Tartan Number: 957. Earliest known date: pre 2003","Alternative count on 1990","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:44:44"
"House of Tartan","961","District","Applecross (MacDonald) District Tartan","G#006818 GREEN; R#c80000 RED; ","G/36 R4 G14 R/36","Tartan Number: 961. Earliest known date: pre 1947","Named after the district in which it was found.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:44:44"
"House of Tartan","963","Clan","Moncreiffe (MacLachlan) Clan Tartan","G#006818 GREEN; R#c80000 RED; ","G26 R28","Tartan Number: 963. Earliest known date: 1819","Sir Iain Moncreiffe of that Ilk, acquired the MacLachlan old sett for the clan when he became Chief in 1957. Micheil MacDonald writes in his book, 'The Clans of Scotland', ""As a result of a long association with Clan Murray, the Moncreiffes traditionally wore the Atholl tartan. But Sir Iain... arranged that Madam MacLachlan of MacLachlan assign to him a 'primitive' pattern of red and green squares which, though no longer favoured by Clan MacLachlan, Sir Iain felt was appropriate to the long history of the Moncreiffes 'before tartan became fashionable in its present form'.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:44:44"
